species,label,requirement,joint_prob,threshold,pass
Dactylis glomerata,SunnyNeutral,"L=high,M=med,R=med",0.019,0.6,FALSE
Danthonia decumbens,SunnyNeutral,"L=high,M=med,R=med",0.12925,0.6,FALSE
Datura stramonium,SunnyNeutral,"L=high,M=med,R=med",5.5e-4,0.6,FALSE
Daucus carota,SunnyNeutral,"L=high,M=med,R=med",0.0075,0.6,FALSE
Deschampsia cespitosa,SunnyNeutral,"L=high,M=med,R=med",0.0501,0.6,FALSE
Descurainia sophia,SunnyNeutral,"L=high,M=med,R=med",0.0122,0.6,FALSE
Dianthus armeria,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Dianthus chinensis,SunnyNeutral,"L=high,M=med,R=med",0.18955,0.6,FALSE
Dianthus seguieri,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Dianthus sylvestris,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Diapensia lapponica,SunnyNeutral,"L=high,M=med,R=med",0.31655,0.6,FALSE
Dictamnus albus,SunnyNeutral,"L=high,M=med,R=med",0.0145,0.6,FALSE
Digitalis grandiflora,SunnyNeutral,"L=high,M=med,R=med",0.00175,0.6,FALSE
Digitalis purpurea,SunnyNeutral,"L=high,M=med,R=med",5e-5,0.6,FALSE
Digitaria sanguinalis,SunnyNeutral,"L=high,M=med,R=med",0.0143,0.6,FALSE
Dipsacus fullonum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Draba hispida,SunnyNeutral,"L=high,M=med,R=med",0.2094,0.6,FALSE
Drosera rotundifolia,SunnyNeutral,"L=high,M=med,R=med",0.12685,0.6,FALSE
Echinochloa crus-galli,SunnyNeutral,"L=high,M=med,R=med",0.01015,0.6,FALSE
Echinops ritro,SunnyNeutral,"L=high,M=med,R=med",0.01735,0.6,FALSE
Echium plantagineum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Echium vulgare,SunnyNeutral,"L=high,M=med,R=med",0.0041,0.6,FALSE
Elaeagnus angustifolia,SunnyNeutral,"L=high,M=med,R=med",0.00175,0.6,FALSE
Eleocharis palustris,SunnyNeutral,"L=high,M=med,R=med",0.06645,0.6,FALSE
Eleusine indica,SunnyNeutral,"L=high,M=med,R=med",0.0319,0.6,FALSE
Elymus athericus,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Elymus caninus,SunnyNeutral,"L=high,M=med,R=med",0.02035,0.6,FALSE
Elymus repens,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Epilobium angustifolium,SunnyNeutral,"L=high,M=med,R=med",0.0011,0.6,FALSE
Epilobium brachycarpum,SunnyNeutral,"L=high,M=med,R=med",0.09225,0.6,FALSE
Epilobium fleischeri,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Epilobium hirsutum,SunnyNeutral,"L=high,M=med,R=med",0.0033,0.6,FALSE
Epilobium palustre,SunnyNeutral,"L=high,M=med,R=med",0.00595,0.6,FALSE
Epilobium parviflorum,SunnyNeutral,"L=high,M=med,R=med",0.0055,0.6,FALSE
Epipactis atrorubens,SunnyNeutral,"L=high,M=med,R=med",3.5e-4,0.6,FALSE
Epipactis helleborine,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Equisetum arvense,SunnyNeutral,"L=high,M=med,R=med",0.01485,0.6,FALSE
Equisetum fluviatile,SunnyNeutral,"L=high,M=med,R=med",0.00265,0.6,FALSE
Equisetum palustre,SunnyNeutral,"L=high,M=med,R=med",0.0198,0.6,FALSE
Equisetum sylvaticum,SunnyNeutral,"L=high,M=med,R=med",0.0138,0.6,FALSE
Eragrostis cilianensis,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Eragrostis mexicana,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Eragrostis minor,SunnyNeutral,"L=high,M=med,R=med",0.1189,0.6,FALSE
Erica tetralix,SunnyNeutral,"L=high,M=med,R=med",0.47485,0.6,FALSE
Erigeron alpinus,SunnyNeutral,"L=high,M=med,R=med",0.1299,0.6,FALSE
Erigeron annuus,SunnyNeutral,"L=high,M=med,R=med",0.0088,0.6,FALSE
Erigeron canadensis,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Erigeron karvinskianus,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Erigeron strigosus,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Erigeron uniflorus,SunnyNeutral,"L=high,M=med,R=med",0.22255,0.6,FALSE
Eriobotrya japonica,SunnyNeutral,"L=high,M=med,R=med",0.001,0.6,FALSE
Eriophorum angustifolium,SunnyNeutral,"L=high,M=med,R=med",0.10175,0.6,FALSE
Eriophorum vaginatum,SunnyNeutral,"L=high,M=med,R=med",0.1619,0.6,FALSE
Erodium cicutarium,SunnyNeutral,"L=high,M=med,R=med",0.12755,0.6,FALSE
Erodium glaucophyllum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Eruca vesicaria,SunnyNeutral,"L=high,M=med,R=med",0.0342,0.6,FALSE
Eryngium campestre,SunnyNeutral,"L=high,M=med,R=med",0.01225,0.6,FALSE
Erythronium dens-canis,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Eucalyptus camaldulensis,SunnyNeutral,"L=high,M=med,R=med",0.0033,0.6,FALSE
Eucalyptus viminalis,SunnyNeutral,"L=high,M=med,R=med",0.0082,0.6,FALSE
Euonymus europaeus,SunnyNeutral,"L=high,M=med,R=med",0.0106,0.6,FALSE
Eupatorium cannabinum,SunnyNeutral,"L=high,M=med,R=med",0.02155,0.6,FALSE
Euphorbia amygdaloides,SunnyNeutral,"L=high,M=med,R=med",0.06145,0.6,FALSE
Euphorbia cyparissias,SunnyNeutral,"L=high,M=med,R=med",0.20125,0.6,FALSE
Euphorbia dulcis,SunnyNeutral,"L=high,M=med,R=med",0.0377,0.6,FALSE
Euphorbia falcata,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Euphorbia flavicoma,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Euphorbia helioscopia,SunnyNeutral,"L=high,M=med,R=med",0.08785,0.6,FALSE
Euphorbia maculata,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Euphorbia nutans,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Euphorbia peplus,SunnyNeutral,"L=high,M=med,R=med",0.12885,0.6,FALSE
Euphorbia variabilis,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Euphrasia frigida,SunnyNeutral,"L=high,M=med,R=med",0.20255,0.6,FALSE
Euphrasia minima,SunnyNeutral,"L=high,M=med,R=med",0.19735,0.6,FALSE
Euthamia graminifolia,SunnyNeutral,"L=high,M=med,R=med",0.0437,0.6,FALSE
Fagus sylvatica,SunnyNeutral,"L=high,M=med,R=med",0.0025,0.6,FALSE
Fallopia convolvulus,SunnyNeutral,"L=high,M=med,R=med",0.02355,0.6,FALSE
Festuca altissima,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Festuca filiformis,SunnyNeutral,"L=high,M=med,R=med",0.06415,0.6,FALSE
Festuca halleri,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Festuca heterophylla,SunnyNeutral,"L=high,M=med,R=med",0.0274,0.6,FALSE
Festuca nigrescens,SunnyNeutral,"L=high,M=med,R=med",0.2447,0.6,FALSE
Festuca ovina,SunnyNeutral,"L=high,M=med,R=med",0.3335,0.6,FALSE
Festuca rubra,SunnyNeutral,"L=high,M=med,R=med",0.12745,0.6,FALSE
Festuca varia,SunnyNeutral,"L=high,M=med,R=med",0.2178,0.6,FALSE
Filipendula ulmaria,SunnyNeutral,"L=high,M=med,R=med",0.01395,0.6,FALSE
Filipendula vulgaris,SunnyNeutral,"L=high,M=med,R=med",0.201,0.6,FALSE
Fragaria vesca,SunnyNeutral,"L=high,M=med,R=med",0.12535,0.6,FALSE
Fragaria virginiana,SunnyNeutral,"L=high,M=med,R=med",0.18345,0.6,FALSE
Fragaria viridis,SunnyNeutral,"L=high,M=med,R=med",0.17465,0.6,FALSE
Frangula alnus,SunnyNeutral,"L=high,M=med,R=med",0.00675,0.6,FALSE
Fraxinus angustifolia,SunnyNeutral,"L=high,M=med,R=med",0.003,0.6,FALSE
Fraxinus excelsior,SunnyNeutral,"L=high,M=med,R=med",0.0032,0.6,FALSE
Fraxinus mandshurica,SunnyNeutral,"L=high,M=med,R=med",5e-4,0.6,FALSE
Fraxinus pennsylvanica,SunnyNeutral,"L=high,M=med,R=med",0.0017,0.6,FALSE
Fumana thymifolia,SunnyNeutral,"L=high,M=med,R=med",0.3118,0.6,FALSE
Fumaria officinalis,SunnyNeutral,"L=high,M=med,R=med",0.02865,0.6,FALSE
Gagea serotina,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Galatella linosyris,SunnyNeutral,"L=high,M=med,R=med",0.1885,0.6,FALSE
Galeopsis segetum,SunnyNeutral,"L=high,M=med,R=med",0.0119,0.6,FALSE
Galeopsis speciosa,SunnyNeutral,"L=high,M=med,R=med",0.0062,0.6,FALSE
Galeopsis tetrahit,SunnyNeutral,"L=high,M=med,R=med",0.0172,0.6,FALSE
Galinsoga quadriradiata,SunnyNeutral,"L=high,M=med,R=med",0.0047,0.6,FALSE
Galium aparine,SunnyNeutral,"L=high,M=med,R=med",0.04185,0.6,FALSE
Galium boreale,SunnyNeutral,"L=high,M=med,R=med",0.18975,0.6,FALSE
Galium lucidum,SunnyNeutral,"L=high,M=med,R=med",0.1044,0.6,FALSE
Galium lucidum subsp. corrudifolium,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Galium mollugo,SunnyNeutral,"L=high,M=med,R=med",0.05,0.6,FALSE
Galium odoratum,SunnyNeutral,"L=high,M=med,R=med",0.0312,0.6,FALSE
Galium saxatile,SunnyNeutral,"L=high,M=med,R=med",0.1915,0.6,FALSE
Galium sylvaticum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Galium uliginosum,SunnyNeutral,"L=high,M=med,R=med",0.1522,0.6,FALSE
Galium verum,SunnyNeutral,"L=high,M=med,R=med",0.31465,0.6,FALSE
Genista hispanica,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Genista tinctoria,SunnyNeutral,"L=high,M=med,R=med",0.0727,0.6,FALSE
Gentiana acaulis,SunnyNeutral,"L=high,M=med,R=med",0.2111,0.6,FALSE
Gentiana asclepiadea,SunnyNeutral,"L=high,M=med,R=med",0.0249,0.6,FALSE
Gentiana clusii,SunnyNeutral,"L=high,M=med,R=med",0.1716,0.6,FALSE
Gentiana lutea,SunnyNeutral,"L=high,M=med,R=med",0.00175,0.6,FALSE
Gentiana punctata,SunnyNeutral,"L=high,M=med,R=med",0.0165,0.6,FALSE
Gentiana purpurea,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Gentiana verna,SunnyNeutral,"L=high,M=med,R=med",0.27895,0.6,FALSE
Gentianella amarella,SunnyNeutral,"L=high,M=med,R=med",0.02375,0.6,FALSE
Gentianella campestris,SunnyNeutral,"L=high,M=med,R=med",0.12045,0.6,FALSE
Geranium molle,SunnyNeutral,"L=high,M=med,R=med",0.072,0.6,FALSE
Geranium nodosum,SunnyNeutral,"L=high,M=med,R=med",0.01195,0.6,FALSE
Geranium pratense,SunnyNeutral,"L=high,M=med,R=med",0.0052,0.6,FALSE
Geranium robertianum,SunnyNeutral,"L=high,M=med,R=med",0.026,0.6,FALSE
Geranium rotundifolium,SunnyNeutral,"L=high,M=med,R=med",0.05835,0.6,FALSE
Geranium sanguineum,SunnyNeutral,"L=high,M=med,R=med",0.05975,0.6,FALSE
Geranium sylvaticum,SunnyNeutral,"L=high,M=med,R=med",0.02725,0.6,FALSE
Geum montanum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Geum reptans,SunnyNeutral,"L=high,M=med,R=med",0.15995,0.6,FALSE
Geum rivale,SunnyNeutral,"L=high,M=med,R=med",0.00705,0.6,FALSE
Geum urbanum,SunnyNeutral,"L=high,M=med,R=med",0.02825,0.6,FALSE
Gladiolus palustris,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Glechoma hederacea,SunnyNeutral,"L=high,M=med,R=med",0.02175,0.6,FALSE
Gleditsia triacanthos,SunnyNeutral,"L=high,M=med,R=med",1e-4,0.6,FALSE
Globularia cordifolia,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Globularia nudicaulis,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Globularia vulgaris,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Glyceria fluitans,SunnyNeutral,"L=high,M=med,R=med",0.0235,0.6,FALSE
Glyceria maxima,SunnyNeutral,"L=high,M=med,R=med",0.0018,0.6,FALSE
Gnaphalium supinum,SunnyNeutral,"L=high,M=med,R=med",0.27,0.6,FALSE
Gnaphalium sylvaticum,SunnyNeutral,"L=high,M=med,R=med",0.0262,0.6,FALSE
Groenlandia densa,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Gymnadenia conopsea,SunnyNeutral,"L=high,M=med,R=med",5e-5,0.6,FALSE
Hedera helix,SunnyNeutral,"L=high,M=med,R=med",0.0047,0.6,FALSE
Helianthemum apenninum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Helianthemum nummularium,SunnyNeutral,"L=high,M=med,R=med",0.23005,0.6,FALSE
Helianthemum oelandicum,SunnyNeutral,"L=high,M=med,R=med",0.3444,0.6,FALSE
Helianthus annuus,SunnyNeutral,"L=high,M=med,R=med",2e-4,0.6,FALSE
Helianthus tuberosus,SunnyNeutral,"L=high,M=med,R=med",1e-4,0.6,FALSE
Helichrysum arenarium,SunnyNeutral,"L=high,M=med,R=med",0.07805,0.6,FALSE
Helleborus foetidus,SunnyNeutral,"L=high,M=med,R=med",0.0073,0.6,FALSE
Helleborus niger,SunnyNeutral,"L=high,M=med,R=med",0.0139,0.6,FALSE
Hepatica nobilis,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Heracleum sphondylium,SunnyNeutral,"L=high,M=med,R=med",0.00135,0.6,FALSE
Herniaria glabra,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Hesperis matronalis,SunnyNeutral,"L=high,M=med,R=med",0.0063,0.6,FALSE
Hieracium laevigatum,SunnyNeutral,"L=high,M=med,R=med",0.0092,0.6,FALSE
Hieracium porrifolium,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Hieracium prenanthoides,SunnyNeutral,"L=high,M=med,R=med",0.01115,0.6,FALSE
Hieracium racemosum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Hieracium sabaudum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Hieracium umbellatum,SunnyNeutral,"L=high,M=med,R=med",0.0786,0.6,FALSE
Hippocrepis emerus,SunnyNeutral,"L=high,M=med,R=med",0.03765,0.6,FALSE
Hippuris vulgaris,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Holcus lanatus,SunnyNeutral,"L=high,M=med,R=med",0.0307,0.6,FALSE
Holcus mollis,SunnyNeutral,"L=high,M=med,R=med",0.00685,0.6,FALSE
Homogyne alpina,SunnyNeutral,"L=high,M=med,R=med",0.0579,0.6,FALSE
Honckenya peploides,SunnyNeutral,"L=high,M=med,R=med",0.1811,0.6,FALSE
Hordelymus europaeus,SunnyNeutral,"L=high,M=med,R=med",0.0038,0.6,FALSE
Hordeum jubatum,SunnyNeutral,"L=high,M=med,R=med",0.07455,0.6,FALSE
Hordeum murinum,SunnyNeutral,"L=high,M=med,R=med",0.0422,0.6,FALSE
Horminum pyrenaicum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Hottonia palustris,SunnyNeutral,"L=high,M=med,R=med",0.032,0.6,FALSE
Hyacinthoides non-scripta,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Hydrocharis morsus-ranae,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Hydrocotyle vulgaris,SunnyNeutral,"L=high,M=med,R=med",0.0794,0.6,FALSE
Hyoscyamus niger,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Hyparrhenia hirta,SunnyNeutral,"L=high,M=med,R=med",0.1863,0.6,FALSE
Hypericum humifusum,SunnyNeutral,"L=high,M=med,R=med",0.25865,0.6,FALSE
Hypericum linarioides,SunnyNeutral,"L=high,M=med,R=med",0.21515,0.6,FALSE
Hypericum maculatum,SunnyNeutral,"L=high,M=med,R=med",0.03225,0.6,FALSE
Hypericum montanum,SunnyNeutral,"L=high,M=med,R=med",0.0456,0.6,FALSE
Hypericum perforatum,SunnyNeutral,"L=high,M=med,R=med",0.0781,0.6,FALSE
Hypochaeris radicata,SunnyNeutral,"L=high,M=med,R=med",0.01485,0.6,FALSE
Ilex aquifolium,SunnyNeutral,"L=high,M=med,R=med",0.0225,0.6,FALSE
Impatiens balfourii,SunnyNeutral,"L=high,M=med,R=med",0.0011,0.6,FALSE
Impatiens capensis,SunnyNeutral,"L=high,M=med,R=med",0.0012,0.6,FALSE
Impatiens noli-tangere,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Impatiens parviflora,SunnyNeutral,"L=high,M=med,R=med",0.0018,0.6,FALSE
Inula britannica,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Inula hirta,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Inula montana,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Iris pseudacorus,SunnyNeutral,"L=high,M=med,R=med",0.00175,0.6,FALSE
Jacobaea incana,SunnyNeutral,"L=high,M=med,R=med",0.18305,0.6,FALSE
Jacobaea vulgaris,SunnyNeutral,"L=high,M=med,R=med",0.01505,0.6,FALSE
Jasione montana,SunnyNeutral,"L=high,M=med,R=med",0.12045,0.6,FALSE
Juglans nigra,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Juglans regia,SunnyNeutral,"L=high,M=med,R=med",5e-5,0.6,FALSE
Juncus articulatus,SunnyNeutral,"L=high,M=med,R=med",0.1146,0.6,FALSE
Juncus bufonius,SunnyNeutral,"L=high,M=med,R=med",0.09155,0.6,FALSE
Juncus bulbosus,SunnyNeutral,"L=high,M=med,R=med",0.1851,0.6,FALSE
Juncus effusus,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Juncus filiformis,SunnyNeutral,"L=high,M=med,R=med",0.05245,0.6,FALSE
Juncus squarrosus,SunnyNeutral,"L=high,M=med,R=med",0.37865,0.6,FALSE
Juncus subnodulosus,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Juncus tenuis,SunnyNeutral,"L=high,M=med,R=med",0.02355,0.6,FALSE
Juniperus communis,SunnyNeutral,"L=high,M=med,R=med",0.19925,0.6,FALSE
Juniperus oxycedrus,SunnyNeutral,"L=high,M=med,R=med",0.1195,0.6,FALSE
Juniperus phoenicea,SunnyNeutral,"L=high,M=med,R=med",0.1274,0.6,FALSE
Juniperus virginiana,SunnyNeutral,"L=high,M=med,R=med",0.2055,0.6,FALSE
Kernera saxatilis,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Kickxia spuria,SunnyNeutral,"L=high,M=med,R=med",0.0285,0.6,FALSE
Knautia arvensis,SunnyNeutral,"L=high,M=med,R=med",0.00905,0.6,FALSE
Knautia drymeia,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Knautia transalpina,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Knautia velutina,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Koeleria glauca,SunnyNeutral,"L=high,M=med,R=med",0.3044,0.6,FALSE
Koeleria macrantha,SunnyNeutral,"L=high,M=med,R=med",0.1246,0.6,FALSE
Koeleria vallesiana,SunnyNeutral,"L=high,M=med,R=med",0.3037,0.6,FALSE
Lactuca serriola,SunnyNeutral,"L=high,M=med,R=med",0.00445,0.6,FALSE
Lactuca tatarica,SunnyNeutral,"L=high,M=med,R=med",0.00645,0.6,FALSE
Lamium album,SunnyNeutral,"L=high,M=med,R=med",0.0086,0.6,FALSE
Lamium amplexicaule,SunnyNeutral,"L=high,M=med,R=med",0.0583,0.6,FALSE
Lamium galeobdolon,SunnyNeutral,"L=high,M=med,R=med",0.009,0.6,FALSE
Lamium maculatum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Lamium purpureum,SunnyNeutral,"L=high,M=med,R=med",0.0385,0.6,FALSE
Lantana camara,SunnyNeutral,"L=high,M=med,R=med",0.0099,0.6,FALSE
Laphangium luteoalbum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Lapsana communis,SunnyNeutral,"L=high,M=med,R=med",0.00105,0.6,FALSE
Larix decidua,SunnyNeutral,"L=high,M=med,R=med",0.0323,0.6,FALSE
Larix gmelinii,SunnyNeutral,"L=high,M=med,R=med",0.01285,0.6,FALSE
Larix kaempferi,SunnyNeutral,"L=high,M=med,R=med",0.00595,0.6,FALSE
Larix laricina,SunnyNeutral,"L=high,M=med,R=med",0.0335,0.6,FALSE
Laserpitium latifolium,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Laserpitium nitidum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Lathyrus linifolius,SunnyNeutral,"L=high,M=med,R=med",0.0608,0.6,FALSE
Lathyrus pratensis,SunnyNeutral,"L=high,M=med,R=med",0.049,0.6,FALSE
Lathyrus vernus,SunnyNeutral,"L=high,M=med,R=med",0.01935,0.6,FALSE
Laurus nobilis,SunnyNeutral,"L=high,M=med,R=med",0.00435,0.6,FALSE
Legousia speculum-veneris,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Leontodon hispidus,SunnyNeutral,"L=high,M=med,R=med",0.0288,0.6,FALSE
Lepidium densiflorum,SunnyNeutral,"L=high,M=med,R=med",0.03585,0.6,FALSE
Lepidium latifolium,SunnyNeutral,"L=high,M=med,R=med",0.002,0.6,FALSE
Lepidium ruderale,SunnyNeutral,"L=high,M=med,R=med",0.10775,0.6,FALSE
Lepidium virginicum,SunnyNeutral,"L=high,M=med,R=med",0.01985,0.6,FALSE
Leucanthemopsis alpina,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Leucanthemum heterophyllum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Leucanthemum ircutianum,SunnyNeutral,"L=high,M=med,R=med",0.0164,0.6,FALSE
Leucanthemum vulgare,SunnyNeutral,"L=high,M=med,R=med",0.03185,0.6,FALSE
Leucojum vernum,SunnyNeutral,"L=high,M=med,R=med",0.0019,0.6,FALSE
Ligustrum lucidum,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Ligustrum sinense,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Ligustrum vulgare,SunnyNeutral,"L=high,M=med,R=med",0.0452,0.6,FALSE
Lilium bulbiferum,SunnyNeutral,"L=high,M=med,R=med",0.00445,0.6,FALSE
Lilium martagon,SunnyNeutral,"L=high,M=med,R=med",7.5e-4,0.6,FALSE
Linaria alpina,SunnyNeutral,"L=high,M=med,R=med",0.26935,0.6,FALSE
Linaria dalmatica,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Linaria purpurea,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Linaria vulgaris,SunnyNeutral,"L=high,M=med,R=med",0.0353,0.6,FALSE
Lindernia dubia,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Linnaea borealis,SunnyNeutral,"L=high,M=med,R=med",0.197,0.6,FALSE
Linum catharticum,SunnyNeutral,"L=high,M=med,R=med",0.39255,0.6,FALSE
Linum perenne,SunnyNeutral,"L=high,M=med,R=med",0.13285,0.6,FALSE
Linum tenuifolium,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Linum usitatissimum,SunnyNeutral,"L=high,M=med,R=med",0.06345,0.6,FALSE
Liriodendron tulipifera,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Littorella uniflora,SunnyNeutral,"L=high,M=med,R=med",0.12465,0.6,FALSE
Lobelia dortmanna,SunnyNeutral,"L=high,M=med,R=med",0.02785,0.6,FALSE
Lolium multiflorum,SunnyNeutral,"L=high,M=med,R=med",0.03925,0.6,FALSE
Lolium perenne,SunnyNeutral,"L=high,M=med,R=med",0.04405,0.6,FALSE
Lolium rigidum,SunnyNeutral,"L=high,M=med,R=med",0.0395,0.6,FALSE
Lomelosia caucasica,SunnyNeutral,"L=high,M=med,R=med",0.0153,0.6,FALSE
Lonicera caprifolium,SunnyNeutral,"L=high,M=med,R=med",6e-4,0.6,FALSE
Lonicera etrusca,SunnyNeutral,"L=high,M=med,R=med",0.03465,0.6,FALSE
Lonicera implexa,SunnyNeutral,"L=high,M=med,R=med",0.0155,0.6,FALSE
Lonicera periclymenum,SunnyNeutral,"L=high,M=med,R=med",0.0037,0.6,FALSE
Lotus corniculatus,SunnyNeutral,"L=high,M=med,R=med",0.14,0.6,FALSE
Lotus pedunculatus,SunnyNeutral,"L=high,M=med,R=med",0.0136,0.6,FALSE
Lupinus perennis,SunnyNeutral,"L=high,M=med,R=med",0.03175,0.6,FALSE
Lupinus polyphyllus,SunnyNeutral,"L=high,M=med,R=med",0.00215,0.6,FALSE
Luzula alpinopilosa,SunnyNeutral,"L=high,M=med,R=med",0.043,0.6,FALSE
Luzula campestris,SunnyNeutral,"L=high,M=med,R=med",0.12715,0.6,FALSE
Luzula forsteri,SunnyNeutral,"L=high,M=med,R=med",0,0.6,FALSE
Luzula multiflora,SunnyNeutral,"L=high,M=med,R=med",0.12545,0.6,FALSE
Luzula nivea,SunnyNeutral,"L=high,M=med,R=med",0.0289,0.6,FALSE
Luzula pilosa,SunnyNeutral,"L=high,M=med,R=med",0.0537,0.6,FALSE
Luzula spicata,SunnyNeutral,"L=high,M=med,R=med",0.27275,0.6,FALSE
Luzula sudetica,SunnyNeutral,"L=high,M=med,R=med",0.05995,0.6,FALSE
Lycopus europaeus,SunnyNeutral,"L=high,M=med,R=med",0.01295,0.6,FALSE
Lysimachia europaea,SunnyNeutral,"L=high,M=med,R=med",0.1868,0.6,FALSE
Lysimachia maritima,SunnyNeutral,"L=high,M=med,R=med",0.21835,0.6,FALSE
Lysimachia nummularia,SunnyNeutral,"L=high,M=med,R=med",0.065,0.6,FALSE
Lysimachia vulgaris,SunnyNeutral,"L=high,M=med,R=med",0.00745,0.6,FALSE
Lythrum salicaria,SunnyNeutral,"L=high,M=med,R=med",0.02715,0.6,FALSE
Maackia amurensis,SunnyNeutral,"L=high,M=med,R=med",0.00185,0.6,FALSE
Magnolia grandiflora,SunnyNeutral,"L=high,M=med,R=med",7.5e-4,0.6,FALSE
Maianthemum bifolium,SunnyNeutral,"L=high,M=med,R=med",0.05155,0.6,FALSE
Malus sylvestris,SunnyNeutral,"L=high,M=med,R=med",0.0162,0.6,FALSE
Malva sylvestris,SunnyNeutral,"L=high,M=med,R=med",0.0019,0.6,FALSE
Matthiola incana,SunnyNeutral,"L=high,M=med,R=med",0.0172,0.6,FALSE
Medicago lupulina,SunnyNeutral,"L=high,M=med,R=med",0.07915,0.6,FALSE
Medicago minima,SunnyNeutral,"L=high,M=med,R=med",0.18645,0.6,FALSE
Medicago sativa,SunnyNeutral,"L=high,M=med,R=med",0.051,0.6,FALSE
Melampyrum arvense,SunnyNeutral,"L=high,M=med,R=med",0.0288,0.6,FALSE
Melampyrum cristatum,SunnyNeutral,"L=high,M=med,R=med",0.05315,0.6,FALSE
