species,label,requirement,joint_prob,threshold,pass
Euonymus europaeus,ThePioneer,"T=high,M=low",0.00275,0.6,FALSE
Eupatorium cannabinum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Euphorbia amygdaloides,ThePioneer,"T=high,M=low",1e-4,0.6,FALSE
Euphorbia cyparissias,ThePioneer,"T=high,M=low",0.001,0.6,FALSE
Euphorbia dulcis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Euphorbia falcata,ThePioneer,"T=high,M=low",0,0.6,FALSE
Euphorbia flavicoma,ThePioneer,"T=high,M=low",0,0.6,FALSE
Euphorbia helioscopia,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Euphorbia maculata,ThePioneer,"T=high,M=low",0,0.6,FALSE
Euphorbia nutans,ThePioneer,"T=high,M=low",0,0.6,FALSE
Euphorbia peplus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Euphorbia variabilis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Euphrasia frigida,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Euphrasia minima,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Euthamia graminifolia,ThePioneer,"T=high,M=low",0,0.6,FALSE
Fagus sylvatica,ThePioneer,"T=high,M=low",0,0.6,FALSE
Fallopia convolvulus,ThePioneer,"T=high,M=low",2e-4,0.6,FALSE
Festuca altissima,ThePioneer,"T=high,M=low",0,0.6,FALSE
Festuca filiformis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Festuca halleri,ThePioneer,"T=high,M=low",0,0.6,FALSE
Festuca heterophylla,ThePioneer,"T=high,M=low",0,0.6,FALSE
Festuca nigrescens,ThePioneer,"T=high,M=low",0.0011,0.6,FALSE
Festuca ovina,ThePioneer,"T=high,M=low",2e-4,0.6,FALSE
Festuca rubra,ThePioneer,"T=high,M=low",0,0.6,FALSE
Festuca varia,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Filipendula ulmaria,ThePioneer,"T=high,M=low",0,0.6,FALSE
Filipendula vulgaris,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Fragaria vesca,ThePioneer,"T=high,M=low",0,0.6,FALSE
Fragaria virginiana,ThePioneer,"T=high,M=low",1e-4,0.6,FALSE
Fragaria viridis,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Frangula alnus,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Fraxinus angustifolia,ThePioneer,"T=high,M=low",4e-4,0.6,FALSE
Fraxinus excelsior,ThePioneer,"T=high,M=low",4e-4,0.6,FALSE
Fraxinus mandshurica,ThePioneer,"T=high,M=low",2.5e-4,0.6,FALSE
Fraxinus pennsylvanica,ThePioneer,"T=high,M=low",0,0.6,FALSE
Fumana thymifolia,ThePioneer,"T=high,M=low",0.0047,0.6,FALSE
Fumaria officinalis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gagea serotina,ThePioneer,"T=high,M=low",0,0.6,FALSE
Galatella linosyris,ThePioneer,"T=high,M=low",3e-4,0.6,FALSE
Galeopsis segetum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Galeopsis speciosa,ThePioneer,"T=high,M=low",0,0.6,FALSE
Galeopsis tetrahit,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Galinsoga quadriradiata,ThePioneer,"T=high,M=low",0,0.6,FALSE
Galium aparine,ThePioneer,"T=high,M=low",2e-4,0.6,FALSE
Galium boreale,ThePioneer,"T=high,M=low",0,0.6,FALSE
Galium lucidum,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Galium lucidum subsp. corrudifolium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Galium mollugo,ThePioneer,"T=high,M=low",0,0.6,FALSE
Galium odoratum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Galium saxatile,ThePioneer,"T=high,M=low",1e-4,0.6,FALSE
Galium sylvaticum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Galium uliginosum,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Galium verum,ThePioneer,"T=high,M=low",2e-4,0.6,FALSE
Genista hispanica,ThePioneer,"T=high,M=low",0,0.6,FALSE
Genista tinctoria,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Gentiana acaulis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gentiana asclepiadea,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gentiana clusii,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gentiana lutea,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gentiana punctata,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gentiana purpurea,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gentiana verna,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gentianella amarella,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gentianella campestris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Geranium molle,ThePioneer,"T=high,M=low",0,0.6,FALSE
Geranium nodosum,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Geranium pratense,ThePioneer,"T=high,M=low",0,0.6,FALSE
Geranium robertianum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Geranium rotundifolium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Geranium sanguineum,ThePioneer,"T=high,M=low",8e-4,0.6,FALSE
Geranium sylvaticum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Geum montanum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Geum reptans,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Geum rivale,ThePioneer,"T=high,M=low",0,0.6,FALSE
Geum urbanum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gladiolus palustris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Glechoma hederacea,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gleditsia triacanthos,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Globularia cordifolia,ThePioneer,"T=high,M=low",0,0.6,FALSE
Globularia nudicaulis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Globularia vulgaris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Glyceria fluitans,ThePioneer,"T=high,M=low",0,0.6,FALSE
Glyceria maxima,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gnaphalium supinum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gnaphalium sylvaticum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Groenlandia densa,ThePioneer,"T=high,M=low",0,0.6,FALSE
Gymnadenia conopsea,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hedera helix,ThePioneer,"T=high,M=low",0,0.6,FALSE
Helianthemum apenninum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Helianthemum nummularium,ThePioneer,"T=high,M=low",1e-4,0.6,FALSE
Helianthemum oelandicum,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Helianthus annuus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Helianthus tuberosus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Helichrysum arenarium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Helleborus foetidus,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Helleborus niger,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Hepatica nobilis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Heracleum sphondylium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Herniaria glabra,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hesperis matronalis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hieracium laevigatum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hieracium porrifolium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hieracium prenanthoides,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hieracium racemosum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hieracium sabaudum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hieracium umbellatum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hippocrepis emerus,ThePioneer,"T=high,M=low",9e-4,0.6,FALSE
Hippuris vulgaris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Holcus lanatus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Holcus mollis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Homogyne alpina,ThePioneer,"T=high,M=low",0,0.6,FALSE
Honckenya peploides,ThePioneer,"T=high,M=low",9e-4,0.6,FALSE
Hordelymus europaeus,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Hordeum jubatum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hordeum murinum,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Horminum pyrenaicum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hottonia palustris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hyacinthoides non-scripta,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hydrocharis morsus-ranae,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hydrocotyle vulgaris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hyoscyamus niger,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hyparrhenia hirta,ThePioneer,"T=high,M=low",2e-4,0.6,FALSE
Hypericum humifusum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hypericum linarioides,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Hypericum maculatum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hypericum montanum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hypericum perforatum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Hypochaeris radicata,ThePioneer,"T=high,M=low",0,0.6,FALSE
Ilex aquifolium,ThePioneer,"T=high,M=low",0.00235,0.6,FALSE
Impatiens balfourii,ThePioneer,"T=high,M=low",0,0.6,FALSE
Impatiens capensis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Impatiens noli-tangere,ThePioneer,"T=high,M=low",0,0.6,FALSE
Impatiens parviflora,ThePioneer,"T=high,M=low",0,0.6,FALSE
Inula britannica,ThePioneer,"T=high,M=low",0,0.6,FALSE
Inula hirta,ThePioneer,"T=high,M=low",0,0.6,FALSE
Inula montana,ThePioneer,"T=high,M=low",0,0.6,FALSE
Iris pseudacorus,ThePioneer,"T=high,M=low",1e-4,0.6,FALSE
Jacobaea incana,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Jacobaea vulgaris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Jasione montana,ThePioneer,"T=high,M=low",0,0.6,FALSE
Juglans nigra,ThePioneer,"T=high,M=low",0.0093,0.6,FALSE
Juglans regia,ThePioneer,"T=high,M=low",0.01245,0.6,FALSE
Juncus articulatus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Juncus bufonius,ThePioneer,"T=high,M=low",0,0.6,FALSE
Juncus bulbosus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Juncus effusus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Juncus filiformis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Juncus squarrosus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Juncus subnodulosus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Juncus tenuis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Juniperus communis,ThePioneer,"T=high,M=low",0.01315,0.6,FALSE
Juniperus oxycedrus,ThePioneer,"T=high,M=low",0.11135,0.6,FALSE
Juniperus phoenicea,ThePioneer,"T=high,M=low",0.16345,0.6,FALSE
Juniperus virginiana,ThePioneer,"T=high,M=low",9.5e-4,0.6,FALSE
Kernera saxatilis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Kickxia spuria,ThePioneer,"T=high,M=low",0,0.6,FALSE
Knautia arvensis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Knautia drymeia,ThePioneer,"T=high,M=low",0,0.6,FALSE
Knautia transalpina,ThePioneer,"T=high,M=low",0,0.6,FALSE
Knautia velutina,ThePioneer,"T=high,M=low",0,0.6,FALSE
Koeleria glauca,ThePioneer,"T=high,M=low",0,0.6,FALSE
Koeleria macrantha,ThePioneer,"T=high,M=low",0,0.6,FALSE
Koeleria vallesiana,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Lactuca serriola,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lactuca tatarica,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lamium album,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lamium amplexicaule,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lamium galeobdolon,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lamium maculatum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lamium purpureum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lantana camara,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Laphangium luteoalbum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lapsana communis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Larix decidua,ThePioneer,"T=high,M=low",0,0.6,FALSE
Larix gmelinii,ThePioneer,"T=high,M=low",0,0.6,FALSE
Larix kaempferi,ThePioneer,"T=high,M=low",0,0.6,FALSE
Larix laricina,ThePioneer,"T=high,M=low",0,0.6,FALSE
Laserpitium latifolium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Laserpitium nitidum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lathyrus linifolius,ThePioneer,"T=high,M=low",0.00235,0.6,FALSE
Lathyrus pratensis,ThePioneer,"T=high,M=low",2e-4,0.6,FALSE
Lathyrus vernus,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Laurus nobilis,ThePioneer,"T=high,M=low",0.01505,0.6,FALSE
Legousia speculum-veneris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Leontodon hispidus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lepidium densiflorum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lepidium latifolium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lepidium ruderale,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lepidium virginicum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Leucanthemopsis alpina,ThePioneer,"T=high,M=low",0,0.6,FALSE
Leucanthemum heterophyllum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Leucanthemum ircutianum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Leucanthemum vulgare,ThePioneer,"T=high,M=low",0,0.6,FALSE
Leucojum vernum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Ligustrum lucidum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Ligustrum sinense,ThePioneer,"T=high,M=low",0,0.6,FALSE
Ligustrum vulgare,ThePioneer,"T=high,M=low",0.012,0.6,FALSE
Lilium bulbiferum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lilium martagon,ThePioneer,"T=high,M=low",0,0.6,FALSE
Linaria alpina,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Linaria dalmatica,ThePioneer,"T=high,M=low",0,0.6,FALSE
Linaria purpurea,ThePioneer,"T=high,M=low",0,0.6,FALSE
Linaria vulgaris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lindernia dubia,ThePioneer,"T=high,M=low",0,0.6,FALSE
Linnaea borealis,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Linum catharticum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Linum perenne,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Linum tenuifolium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Linum usitatissimum,ThePioneer,"T=high,M=low",2.5e-4,0.6,FALSE
Liriodendron tulipifera,ThePioneer,"T=high,M=low",0,0.6,FALSE
Littorella uniflora,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Lobelia dortmanna,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lolium multiflorum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lolium perenne,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lolium rigidum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lomelosia caucasica,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Lonicera caprifolium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lonicera etrusca,ThePioneer,"T=high,M=low",5.5e-4,0.6,FALSE
Lonicera implexa,ThePioneer,"T=high,M=low",2.5e-4,0.6,FALSE
Lonicera periclymenum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lotus corniculatus,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Lotus pedunculatus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lupinus perennis,ThePioneer,"T=high,M=low",3e-4,0.6,FALSE
Lupinus polyphyllus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Luzula alpinopilosa,ThePioneer,"T=high,M=low",0,0.6,FALSE
Luzula campestris,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Luzula forsteri,ThePioneer,"T=high,M=low",0,0.6,FALSE
Luzula multiflora,ThePioneer,"T=high,M=low",1e-4,0.6,FALSE
Luzula nivea,ThePioneer,"T=high,M=low",0,0.6,FALSE
Luzula pilosa,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Luzula spicata,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Luzula sudetica,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Lycopus europaeus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lysimachia europaea,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Lysimachia maritima,ThePioneer,"T=high,M=low",1e-4,0.6,FALSE
Lysimachia nummularia,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lysimachia vulgaris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Lythrum salicaria,ThePioneer,"T=high,M=low",0,0.6,FALSE
Maackia amurensis,ThePioneer,"T=high,M=low",0.001,0.6,FALSE
Magnolia grandiflora,ThePioneer,"T=high,M=low",0,0.6,FALSE
Maianthemum bifolium,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Malus sylvestris,ThePioneer,"T=high,M=low",0.00215,0.6,FALSE
Malva sylvestris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Matthiola incana,ThePioneer,"T=high,M=low",0,0.6,FALSE
Medicago lupulina,ThePioneer,"T=high,M=low",0,0.6,FALSE
Medicago minima,ThePioneer,"T=high,M=low",1e-4,0.6,FALSE
Medicago sativa,ThePioneer,"T=high,M=low",0,0.6,FALSE
Melampyrum arvense,ThePioneer,"T=high,M=low",7e-4,0.6,FALSE
Melampyrum cristatum,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Melampyrum pratense,ThePioneer,"T=high,M=low",4e-4,0.6,FALSE
Melampyrum sylvaticum,ThePioneer,"T=high,M=low",0.00395,0.6,FALSE
Melia azedarach,ThePioneer,"T=high,M=low",0.01475,0.6,FALSE
Melica ciliata,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Melica nutans,ThePioneer,"T=high,M=low",1.5e-4,0.6,FALSE
Melica uniflora,ThePioneer,"T=high,M=low",0,0.6,FALSE
Melilotus officinalis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Melittis melissophyllum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Mentha aquatica,ThePioneer,"T=high,M=low",0,0.6,FALSE
Mentha arvensis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Mentha longifolia,ThePioneer,"T=high,M=low",0,0.6,FALSE
Menyanthes trifoliata,ThePioneer,"T=high,M=low",0,0.6,FALSE
Mercurialis annua,ThePioneer,"T=high,M=low",0,0.6,FALSE
Mercurialis perennis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Milium effusum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Minuartia verna,ThePioneer,"T=high,M=low",0,0.6,FALSE
Moehringia trinervia,ThePioneer,"T=high,M=low",0,0.6,FALSE
Molinia caerulea,ThePioneer,"T=high,M=low",0,0.6,FALSE
Moneses uniflora,ThePioneer,"T=high,M=low",0,0.6,FALSE
Morus alba,ThePioneer,"T=high,M=low",0,0.6,FALSE
Muhlenbergia schreberi,ThePioneer,"T=high,M=low",0,0.6,FALSE
Myosotis alpestris,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Myosotis arvensis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Myosotis ramosissima,ThePioneer,"T=high,M=low",0,0.6,FALSE
Myosotis scorpioides,ThePioneer,"T=high,M=low",0,0.6,FALSE
Myosotis sylvatica,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Myriophyllum spicatum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Myriophyllum verticillatum,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Myrrhis odorata,ThePioneer,"T=high,M=low",7e-4,0.6,FALSE
Myrtus communis,ThePioneer,"T=high,M=low",0.0122,0.6,FALSE
Najas marina,ThePioneer,"T=high,M=low",0,0.6,FALSE
Narcissus poeticus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Narcissus pseudonarcissus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Nardus stricta,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Narthecium ossifragum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Nasturtium officinale,ThePioneer,"T=high,M=low",0,0.6,FALSE
Nelumbo nucifera,ThePioneer,"T=high,M=low",0,0.6,FALSE
Nerium oleander,ThePioneer,"T=high,M=low",0.0012,0.6,FALSE
Nuphar lutea,ThePioneer,"T=high,M=low",2.5e-4,0.6,FALSE
Nymphaea alba,ThePioneer,"T=high,M=low",0,0.6,FALSE
Nymphoides peltata,ThePioneer,"T=high,M=low",0,0.6,FALSE
Oenothera biennis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Olea europaea,ThePioneer,"T=high,M=low",0.0507,0.6,FALSE
Ononis striata,ThePioneer,"T=high,M=low",0,0.6,FALSE
Orchis militaris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Origanum vulgare,ThePioneer,"T=high,M=low",0,0.6,FALSE
Orlaya grandiflora,ThePioneer,"T=high,M=low",0,0.6,FALSE
Ornithogalum collinum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Ornithopus compressus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Orthilia secunda,ThePioneer,"T=high,M=low",0,0.6,FALSE
Oryza sativa,ThePioneer,"T=high,M=low",7.5e-4,0.6,FALSE
Oxalis acetosella,ThePioneer,"T=high,M=low",0,0.6,FALSE
Oxalis stricta,ThePioneer,"T=high,M=low",0,0.6,FALSE
Oxyria digyna,ThePioneer,"T=high,M=low",0,0.6,FALSE
Panicum capillare,ThePioneer,"T=high,M=low",0,0.6,FALSE
Panicum dichotomiflorum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Papaver rhoeas,ThePioneer,"T=high,M=low",0,0.6,FALSE
Parentucellia viscosa,ThePioneer,"T=high,M=low",0,0.6,FALSE
Parietaria judaica,ThePioneer,"T=high,M=low",0,0.6,FALSE
Parnassia palustris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Paspalum dilatatum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Paspalum quadrifarium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pastinaca sativa,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pedicularis comosa,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Pedicularis gyroflexa,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pedicularis palustris,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Pedicularis sylvatica,ThePioneer,"T=high,M=low",2e-4,0.6,FALSE
Peganum harmala,ThePioneer,"T=high,M=low",0.0014,0.6,FALSE
Persicaria amphibia,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Persicaria bistorta,ThePioneer,"T=high,M=low",0,0.6,FALSE
Persicaria hydropiper,ThePioneer,"T=high,M=low",0,0.6,FALSE
Persicaria lapathifolia,ThePioneer,"T=high,M=low",0,0.6,FALSE
Persicaria maculosa,ThePioneer,"T=high,M=low",0,0.6,FALSE
Persicaria vivipara,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Petrorhagia prolifera,ThePioneer,"T=high,M=low",0,0.6,FALSE
Peucedanum cervaria,ThePioneer,"T=high,M=low",0,0.6,FALSE
Peucedanum oreoselinum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Peucedanum ostruthium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Phalaris arundinacea,ThePioneer,"T=high,M=low",0,0.6,FALSE
Phaseolus vulgaris,ThePioneer,"T=high,M=low",8e-4,0.6,FALSE
Phillyrea angustifolia,ThePioneer,"T=high,M=low",0.00755,0.6,FALSE
Phillyrea latifolia,ThePioneer,"T=high,M=low",0.0057,0.6,FALSE
Phleum alpinum,ThePioneer,"T=high,M=low",5e-5,0.6,FALSE
Phleum phleoides,ThePioneer,"T=high,M=low",0,0.6,FALSE
Phleum pratense,ThePioneer,"T=high,M=low",0,0.6,FALSE
Phragmites australis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Physoplexis comosa,ThePioneer,"T=high,M=low",0,0.6,FALSE
Phyteuma betonicifolium,ThePioneer,"T=high,M=low",0,0.6,FALSE
Phyteuma hemisphaericum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Phyteuma orbiculare,ThePioneer,"T=high,M=low",0,0.6,FALSE
Phyteuma ovatum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Phyteuma scheuchzeri,ThePioneer,"T=high,M=low",0,0.6,FALSE
Phyteuma spicatum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Phytolacca americana,ThePioneer,"T=high,M=low",0,0.6,FALSE
Picea abies,ThePioneer,"T=high,M=low",0,0.6,FALSE
Picea glauca,ThePioneer,"T=high,M=low",0,0.6,FALSE
Picea mariana,ThePioneer,"T=high,M=low",0,0.6,FALSE
Picea sitchensis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Picris hieracioides,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pilosella lactucella,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pilosella officinarum,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pilosella piloselloides,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pimpinella major,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pimpinella saxifraga,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinguicula vulgaris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinus banksiana,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinus cembra,ThePioneer,"T=high,M=low",8.5e-4,0.6,FALSE
Pinus contorta,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinus densiflora,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinus halepensis,ThePioneer,"T=high,M=low",4e-4,0.6,FALSE
Pinus koraiensis,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinus nigra,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinus pinaster,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinus pinea,ThePioneer,"T=high,M=low",0.00455,0.6,FALSE
Pinus ponderosa,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinus radiata,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinus strobus,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinus sylvestris,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pinus uncinata,ThePioneer,"T=high,M=low",0,0.6,FALSE
Pistacia lentiscus,ThePioneer,"T=high,M=low",0.0128,0.6,FALSE
